case_id,activity,timestamp,region,customer,material_id,quantity,priority,event_date,is_high_priority,next_activity,next_timestamp,transition,duration_hours,sla_threshold_hours,is_sla_violation
ORD-0144,Production Started,2025-03-03 21:42:36,CN,CUST-CN-9700,MAT-10028,160,High,2025-03-03,1,Quality Check,2025-03-04 23:40:12,Production Started → Quality Check,25.96,48,False
ORD-0144,Quality Check,2025-03-04 23:40:12,CN,CUST-CN-9700,MAT-10028,160,High,2025-03-04,1,Shipping Started,2025-03-05 04:31:12,Quality Check → Shipping Started,4.85,24,False
ORD-0144,Shipping Started,2025-03-05 04:31:12,CN,CUST-CN-9700,MAT-10028,160,High,2025-03-05,1,Delivered,2025-03-06 12:51:36,Shipping Started → Delivered,32.34,72,False
ORD-0145,Order Created,2025-04-15 15:30:00,DE,CUST-DE-4267,MAT-10096,50,Normal,2025-04-15,0,Order Approved,2025-04-15 18:28:12,Order Created → Order Approved,2.97,12,False
ORD-0145,Order Approved,2025-04-15 18:28:12,DE,CUST-DE-4267,MAT-10096,50,Normal,2025-04-15,0,Production Started,2025-04-16 05:21:36,Order Approved → Production Started,10.89,24,False
ORD-0145,Production Started,2025-04-16 05:21:36,DE,CUST-DE-4267,MAT-10096,50,Normal,2025-04-16,0,Quality Check,2025-04-17 05:21:36,Production Started → Quality Check,24.0,48,False
ORD-0145,Quality Check,2025-04-17 05:21:36,DE,CUST-DE-4267,MAT-10096,50,Normal,2025-04-17,0,Shipping Started,2025-04-17 14:55:48,Quality Check → Shipping Started,9.57,24,False
ORD-0145,Shipping Started,2025-04-17 14:55:48,DE,CUST-DE-4267,MAT-10096,50,Normal,2025-04-17,0,Delivered,2025-04-18 07:42:36,Shipping Started → Delivered,16.78,72,False
ORD-0146,Order Created,2025-01-10 10:26:00,IN,CUST-IN-3880,MAT-10004,227,Normal,2025-01-10,0,Order Approved,2025-01-10 14:41:00,Order Created → Order Approved,4.25,12,False
ORD-0146,Order Approved,2025-01-10 14:41:00,IN,CUST-IN-3880,MAT-10004,227,Normal,2025-01-10,0,Production Started,2025-01-11 07:05:00,Order Approved → Production Started,16.4,24,False
ORD-0146,Production Started,2025-01-11 07:05:00,IN,CUST-IN-3880,MAT-10004,227,Normal,2025-01-11,0,Quality Check,2025-01-12 12:53:36,Production Started → Quality Check,29.81,48,False
ORD-0146,Quality Check,2025-01-12 12:53:36,IN,CUST-IN-3880,MAT-10004,227,Normal,2025-01-12,0,Shipping Started,2025-01-13 02:32:00,Quality Check → Shipping Started,13.64,24,False
ORD-0146,Shipping Started,2025-01-13 02:32:00,IN,CUST-IN-3880,MAT-10004,227,Normal,2025-01-13,0,Delivered,2025-01-15 04:24:48,Shipping Started → Delivered,49.88,72,False
ORD-0147,Order Created,2025-06-04 09:59:00,CN,CUST-CN-6489,MAT-10036,831,Normal,2025-06-04,0,Order Approved,2025-06-04 12:59:36,Order Created → Order Approved,3.01,12,False
ORD-0147,Order Approved,2025-06-04 12:59:36,CN,CUST-CN-6489,MAT-10036,831,Normal,2025-06-04,0,Production Started,2025-06-05 10:02:36,Order Approved → Production Started,21.05,24,False
ORD-0147,Production Started,2025-06-05 10:02:36,CN,CUST-CN-6489,MAT-10036,831,Normal,2025-06-05,0,Quality Check,2025-06-07 03:40:24,Production Started → Quality Check,41.63,48,False
ORD-0147,Quality Check,2025-06-07 03:40:24,CN,CUST-CN-6489,MAT-10036,831,Normal,2025-06-07,0,Shipping Started,2025-06-07 10:54:12,Quality Check → Shipping Started,7.23,24,False
ORD-0147,Shipping Started,2025-06-07 10:54:12,CN,CUST-CN-6489,MAT-10036,831,Normal,2025-06-07,0,Delivered,2025-06-09 00:39:12,Shipping Started → Delivered,37.75,72,False
ORD-0148,Order Created,2025-04-28 12:45:00,CN,CUST-CN-4050,MAT-10001,416,Normal,2025-04-28,0,Order Approved,2025-04-28 16:30:36,Order Created → Order Approved,3.76,12,False
ORD-0148,Order Approved,2025-04-28 16:30:36,CN,CUST-CN-4050,MAT-10001,416,Normal,2025-04-28,0,Production Started,2025-04-29 15:55:48,Order Approved → Production Started,23.42,24,False
ORD-0148,Production Started,2025-04-29 15:55:48,CN,CUST-CN-4050,MAT-10001,416,Normal,2025-04-29,0,Quality Check,2025-05-01 06:04:12,Production Started → Quality Check,38.14,48,False
ORD-0148,Quality Check,2025-05-01 06:04:12,CN,CUST-CN-4050,MAT-10001,416,Normal,2025-05-01,0,Shipping Started,2025-05-01 13:39:36,Quality Check → Shipping Started,7.59,24,False
ORD-0148,Shipping Started,2025-05-01 13:39:36,CN,CUST-CN-4050,MAT-10001,416,Normal,2025-05-01,0,Delivered,2025-05-03 14:33:36,Shipping Started → Delivered,48.9,72,False
ORD-0149,Order Created,2025-04-13 09:11:00,BR,CUST-BR-3303,MAT-10061,32,Normal,2025-04-13,0,Order Approved,2025-04-13 11:58:24,Order Created → Order Approved,2.79,12,False
ORD-0149,Order Approved,2025-04-13 11:58:24,BR,CUST-BR-3303,MAT-10061,32,Normal,2025-04-13,0,Production Started,2025-04-16 20:25:24,Order Approved → Production Started,80.45,24,True
ORD-0149,Production Started,2025-04-16 20:25:24,BR,CUST-BR-3303,MAT-10061,32,Normal,2025-04-16,0,Quality Check,2025-04-18 12:12:12,Production Started → Quality Check,39.78,48,False
ORD-0149,Quality Check,2025-04-18 12:12:12,BR,CUST-BR-3303,MAT-10061,32,Normal,2025-04-18,0,Shipping Started,2025-04-19 03:18:12,Quality Check → Shipping Started,15.1,24,False
ORD-0149,Shipping Started,2025-04-19 03:18:12,BR,CUST-BR-3303,MAT-10061,32,Normal,2025-04-19,0,Delivered,2025-04-20 12:04:24,Shipping Started → Delivered,32.77,72,False
ORD-0150,Order Created,2025-03-02 08:42:00,IN,CUST-IN-2936,MAT-10059,187,High,2025-03-02,1,Order Approved,2025-03-02 10:27:00,Order Created → Order Approved,1.75,12,False
ORD-0150,Order Approved,2025-03-02 10:27:00,IN,CUST-IN-2936,MAT-10059,187,High,2025-03-02,1,Production Started,2025-03-02 22:01:12,Order Approved → Production Started,11.57,24,False
ORD-0150,Production Started,2025-03-02 22:01:12,IN,CUST-IN-2936,MAT-10059,187,High,2025-03-02,1,Quality Check,2025-03-03 19:00:36,Production Started → Quality Check,20.99,48,False
ORD-0150,Quality Check,2025-03-03 19:00:36,IN,CUST-IN-2936,MAT-10059,187,High,2025-03-03,1,Shipping Started,2025-03-04 04:19:12,Quality Check → Shipping Started,9.31,24,False
ORD-0150,Shipping Started,2025-03-04 04:19:12,IN,CUST-IN-2936,MAT-10059,187,High,2025-03-04,1,Delivered,2025-03-05 09:46:12,Shipping Started → Delivered,29.45,72,False
ORD-0151,Order Created,2025-03-17 13:39:00,CN,CUST-CN-4618,MAT-10028,250,Normal,2025-03-17,0,Order Approved,2025-03-17 17:59:24,Order Created → Order Approved,4.34,12,False
ORD-0151,Order Approved,2025-03-17 17:59:24,CN,CUST-CN-4618,MAT-10028,250,Normal,2025-03-17,0,Production Started,2025-03-18 12:27:00,Order Approved → Production Started,18.46,24,False
ORD-0151,Production Started,2025-03-18 12:27:00,CN,CUST-CN-4618,MAT-10028,250,Normal,2025-03-18,0,Quality Check,2025-03-20 08:42:36,Production Started → Quality Check,44.26,48,False
ORD-0151,Quality Check,2025-03-20 08:42:36,CN,CUST-CN-4618,MAT-10028,250,Normal,2025-03-20,0,Shipping Started,2025-03-20 18:03:00,Quality Check → Shipping Started,9.34,24,False
ORD-0151,Shipping Started,2025-03-20 18:03:00,CN,CUST-CN-4618,MAT-10028,250,Normal,2025-03-20,0,Delivered,2025-03-22 14:04:12,Shipping Started → Delivered,44.02,72,False
ORD-0152,Order Created,2025-02-25 11:43:00,BR,CUST-BR-2341,MAT-10067,221,Normal,2025-02-25,0,Order Approved,2025-02-25 14:50:48,Order Created → Order Approved,3.13,12,False
ORD-0152,Order Approved,2025-02-25 14:50:48,BR,CUST-BR-2341,MAT-10067,221,Normal,2025-02-25,0,Production Started,2025-03-02 06:30:24,Order Approved → Production Started,111.66,24,True
ORD-0152,Production Started,2025-03-02 06:30:24,BR,CUST-BR-2341,MAT-10067,221,Normal,2025-03-02,0,Quality Check,2025-03-03 03:11:12,Production Started → Quality Check,20.68,48,False
ORD-0152,Quality Check,2025-03-03 03:11:12,BR,CUST-BR-2341,MAT-10067,221,Normal,2025-03-03,0,Shipping Started,2025-03-03 14:32:48,Quality Check → Shipping Started,11.36,24,False
ORD-0152,Shipping Started,2025-03-03 14:32:48,BR,CUST-BR-2341,MAT-10067,221,Normal,2025-03-03,0,Delivered,2025-03-05 06:03:24,Shipping Started → Delivered,39.51,72,False
ORD-0153,Order Created,2025-05-14 15:07:00,IN,CUST-IN-4365,MAT-10091,228,Normal,2025-05-14,0,Order Approved,2025-05-14 18:19:00,Order Created → Order Approved,3.2,12,False
ORD-0153,Order Approved,2025-05-14 18:19:00,IN,CUST-IN-4365,MAT-10091,228,Normal,2025-05-14,0,Production Started,2025-05-15 06:05:12,Order Approved → Production Started,11.77,24,False
ORD-0153,Production Started,2025-05-15 06:05:12,IN,CUST-IN-4365,MAT-10091,228,Normal,2025-05-15,0,Quality Check,2025-05-16 12:16:36,Production Started → Quality Check,30.19,48,False
ORD-0153,Quality Check,2025-05-16 12:16:36,IN,CUST-IN-4365,MAT-10091,228,Normal,2025-05-16,0,Shipping Started,2025-05-17 00:50:48,Quality Check → Shipping Started,12.57,24,False
ORD-0153,Shipping Started,2025-05-17 00:50:48,IN,CUST-IN-4365,MAT-10091,228,Normal,2025-05-17,0,Delivered,2025-05-18 11:20:48,Shipping Started → Delivered,34.5,72,False
ORD-0154,Order Created,2025-04-29 12:46:00,IN,CUST-IN-1356,MAT-10050,153,Normal,2025-04-29,0,Order Approved,2025-04-29 15:08:12,Order Created → Order Approved,2.37,12,False
ORD-0154,Order Approved,2025-04-29 15:08:12,IN,CUST-IN-1356,MAT-10050,153,Normal,2025-04-29,0,Production Started,2025-04-30 01:34:36,Order Approved → Production Started,10.44,24,False
ORD-0154,Production Started,2025-04-30 01:34:36,IN,CUST-IN-1356,MAT-10050,153,Normal,2025-04-30,0,Quality Check,2025-05-01 00:23:48,Production Started → Quality Check,22.82,48,False
ORD-0154,Quality Check,2025-05-01 00:23:48,IN,CUST-IN-1356,MAT-10050,153,Normal,2025-05-01,0,Shipping Started,2025-05-01 06:47:12,Quality Check → Shipping Started,6.39,24,False
ORD-0154,Shipping Started,2025-05-01 06:47:12,IN,CUST-IN-1356,MAT-10050,153,Normal,2025-05-01,0,Delivered,2025-05-02 16:23:12,Shipping Started → Delivered,33.6,72,False
ORD-0155,Order Created,2025-05-01 08:18:00,DE,CUST-DE-7698,MAT-10023,320,Normal,2025-05-01,0,Order Approved,2025-05-01 10:55:12,Order Created → Order Approved,2.62,12,False
ORD-0155,Order Approved,2025-05-01 10:55:12,DE,CUST-DE-7698,MAT-10023,320,Normal,2025-05-01,0,Production Started,2025-05-02 02:37:12,Order Approved → Production Started,15.7,24,False
ORD-0155,Production Started,2025-05-02 02:37:12,DE,CUST-DE-7698,MAT-10023,320,Normal,2025-05-02,0,Quality Check,2025-05-03 08:36:00,Production Started → Quality Check,29.98,48,False
ORD-0155,Quality Check,2025-05-03 08:36:00,DE,CUST-DE-7698,MAT-10023,320,Normal,2025-05-03,0,Shipping Started,2025-05-03 16:36:00,Quality Check → Shipping Started,8.0,24,False
ORD-0155,Shipping Started,2025-05-03 16:36:00,DE,CUST-DE-7698,MAT-10023,320,Normal,2025-05-03,0,Delivered,2025-05-04 16:31:48,Shipping Started → Delivered,23.93,72,False
ORD-0156,Order Created,2025-04-07 09:43:00,BR,CUST-BR-9835,MAT-10017,106,Normal,2025-04-07,0,Order Approved,2025-04-07 13:25:00,Order Created → Order Approved,3.7,12,False
ORD-0156,Order Approved,2025-04-07 13:25:00,BR,CUST-BR-9835,MAT-10017,106,Normal,2025-04-07,0,Production Started,2025-04-11 21:14:48,Order Approved → Production Started,103.83,24,True
ORD-0156,Production Started,2025-04-11 21:14:48,BR,CUST-BR-9835,MAT-10017,106,Normal,2025-04-11,0,Quality Check,2025-04-13 06:49:00,Production Started → Quality Check,33.57,48,False
ORD-0156,Quality Check,2025-04-13 06:49:00,BR,CUST-BR-9835,MAT-10017,106,Normal,2025-04-13,0,Shipping Started,2025-04-13 19:50:12,Quality Check → Shipping Started,13.02,24,False
ORD-0156,Shipping Started,2025-04-13 19:50:12,BR,CUST-BR-9835,MAT-10017,106,Normal,2025-04-13,0,Delivered,2025-04-15 01:59:12,Shipping Started → Delivered,30.15,72,False
ORD-0157,Order Created,2025-06-22 16:27:00,DE,CUST-DE-9715,MAT-10048,128,Normal,2025-06-22,0,Order Approved,2025-06-22 19:10:12,Order Created → Order Approved,2.72,12,False
ORD-0157,Order Approved,2025-06-22 19:10:12,DE,CUST-DE-9715,MAT-10048,128,Normal,2025-06-22,0,Production Started,2025-06-23 05:16:12,Order Approved → Production Started,10.1,24,False
ORD-0157,Production Started,2025-06-23 05:16:12,DE,CUST-DE-9715,MAT-10048,128,Normal,2025-06-23,0,Quality Check,2025-06-23 23:52:48,Production Started → Quality Check,18.61,48,False
ORD-0157,Quality Check,2025-06-23 23:52:48,DE,CUST-DE-9715,MAT-10048,128,Normal,2025-06-23,0,Shipping Started,2025-06-24 05:39:36,Quality Check → Shipping Started,5.78,24,False
ORD-0157,Shipping Started,2025-06-24 05:39:36,DE,CUST-DE-9715,MAT-10048,128,Normal,2025-06-24,0,Delivered,2025-06-25 16:45:36,Shipping Started → Delivered,35.1,72,False
ORD-0158,Order Created,2025-01-05 11:13:00,DE,CUST-DE-2102,MAT-10012,167,High,2025-01-05,1,Order Approved,2025-01-05 12:49:36,Order Created → Order Approved,1.61,12,False
ORD-0158,Order Approved,2025-01-05 12:49:36,DE,CUST-DE-2102,MAT-10012,167,High,2025-01-05,1,Production Started,2025-01-05 21:23:48,Order Approved → Production Started,8.57,24,False
ORD-0158,Production Started,2025-01-05 21:23:48,DE,CUST-DE-2102,MAT-10012,167,High,2025-01-05,1,Quality Check,2025-01-06 14:31:36,Production Started → Quality Check,17.13,48,False
ORD-0158,Quality Check,2025-01-06 14:31:36,DE,CUST-DE-2102,MAT-10012,167,High,2025-01-06,1,Shipping Started,2025-01-06 21:04:36,Quality Check → Shipping Started,6.55,24,False
ORD-0158,Shipping Started,2025-01-06 21:04:36,DE,CUST-DE-2102,MAT-10012,167,High,2025-01-06,1,Delivered,2025-01-07 11:10:36,Shipping Started → Delivered,14.1,72,False
ORD-0159,Order Created,2025-01-15 10:32:00,DE,CUST-DE-5739,MAT-10029,65,Normal,2025-01-15,0,Order Approved,2025-01-15 13:14:36,Order Created → Order Approved,2.71,12,False
ORD-0159,Order Approved,2025-01-15 13:14:36,DE,CUST-DE-5739,MAT-10029,65,Normal,2025-01-15,0,Production Started,2025-01-16 04:34:24,Order Approved → Production Started,15.33,24,False
ORD-0159,Production Started,2025-01-16 04:34:24,DE,CUST-DE-5739,MAT-10029,65,Normal,2025-01-16,0,Quality Check,2025-01-16 22:41:36,Production Started → Quality Check,18.12,48,False
ORD-0159,Quality Check,2025-01-16 22:41:36,DE,CUST-DE-5739,MAT-10029,65,Normal,2025-01-16,0,Shipping Started,2025-01-17 06:24:12,Quality Check → Shipping Started,7.71,24,False
ORD-0159,Shipping Started,2025-01-17 06:24:12,DE,CUST-DE-5739,MAT-10029,65,Normal,2025-01-17,0,Delivered,2025-01-18 11:47:00,Shipping Started → Delivered,29.38,72,False
ORD-0160,Order Created,2025-05-14 11:26:00,CN,CUST-CN-5923,MAT-10035,179,Normal,2025-05-14,0,Order Approved,2025-05-14 13:24:48,Order Created → Order Approved,1.98,12,False
ORD-0160,Order Approved,2025-05-14 13:24:48,CN,CUST-CN-5923,MAT-10035,179,Normal,2025-05-14,0,Production Started,2025-05-15 15:19:24,Order Approved → Production Started,25.91,24,True
ORD-0160,Production Started,2025-05-15 15:19:24,CN,CUST-CN-5923,MAT-10035,179,Normal,2025-05-15,0,Quality Check,2025-05-17 09:32:36,Production Started → Quality Check,42.22,48,False
ORD-0160,Quality Check,2025-05-17 09:32:36,CN,CUST-CN-5923,MAT-10035,179,Normal,2025-05-17,0,Shipping Started,2025-05-17 21:06:12,Quality Check → Shipping Started,11.56,24,False
ORD-0160,Shipping Started,2025-05-17 21:06:12,CN,CUST-CN-5923,MAT-10035,179,Normal,2025-05-17,0,Delivered,2025-05-19 08:24:48,Shipping Started → Delivered,35.31,72,False
ORD-0161,Order Created,2025-06-21 14:50:00,BR,CUST-BR-9592,MAT-10040,174,High,2025-06-21,1,Order Approved,2025-06-21 17:30:12,Order Created → Order Approved,2.67,12,False
ORD-0161,Order Approved,2025-06-21 17:30:12,BR,CUST-BR-9592,MAT-10040,174,High,2025-06-21,1,Production Started,2025-06-22 06:12:12,Order Approved → Production Started,12.7,24,False
ORD-0161,Production Started,2025-06-22 06:12:12,BR,CUST-BR-9592,MAT-10040,174,High,2025-06-22,1,Quality Check,2025-06-22 23:02:36,Production Started → Quality Check,16.84,48,False
ORD-0161,Quality Check,2025-06-22 23:02:36,BR,CUST-BR-9592,MAT-10040,174,High,2025-06-22,1,Shipping Started,2025-06-23 06:56:00,Quality Check → Shipping Started,7.89,24,False
ORD-0161,Shipping Started,2025-06-23 06:56:00,BR,CUST-BR-9592,MAT-10040,174,High,2025-06-23,1,Delivered,2025-06-24 04:27:48,Shipping Started → Delivered,21.53,72,False
ORD-0162,Order Created,2025-04-29 08:35:00,US,CUST-US-7761,MAT-10053,216,Normal,2025-04-29,0,Order Approved,2025-04-29 11:34:24,Order Created → Order Approved,2.99,12,False
ORD-0162,Order Approved,2025-04-29 11:34:24,US,CUST-US-7761,MAT-10053,216,Normal,2025-04-29,0,Production Started,2025-04-29 23:24:12,Order Approved → Production Started,11.83,24,False
ORD-0162,Production Started,2025-04-29 23:24:12,US,CUST-US-7761,MAT-10053,216,Normal,2025-04-29,0,Quality Check,2025-04-30 21:44:00,Production Started → Quality Check,22.33,48,False
ORD-0162,Quality Check,2025-04-30 21:44:00,US,CUST-US-7761,MAT-10053,216,Normal,2025-04-30,0,Shipping Started,2025-05-01 04:51:48,Quality Check → Shipping Started,7.13,24,False
ORD-0162,Shipping Started,2025-05-01 04:51:48,US,CUST-US-7761,MAT-10053,216,Normal,2025-05-01,0,Delivered,2025-05-02 19:17:36,Shipping Started → Delivered,38.43,72,False
ORD-0163,Order Created,2025-02-18 08:17:00,BR,CUST-BR-7179,MAT-10086,991,Normal,2025-02-18,0,Order Approved,2025-02-18 11:51:12,Order Created → Order Approved,3.57,12,False
ORD-0163,Order Approved,2025-02-18 11:51:12,BR,CUST-BR-7179,MAT-10086,991,Normal,2025-02-18,0,Production Started,2025-02-23 09:49:24,Order Approved → Production Started,117.97,24,True
ORD-0163,Production Started,2025-02-23 09:49:24,BR,CUST-BR-7179,MAT-10086,991,Normal,2025-02-23,0,Quality Check,2025-02-24 21:00:48,Production Started → Quality Check,35.19,48,False
ORD-0163,Quality Check,2025-02-24 21:00:48,BR,CUST-BR-7179,MAT-10086,991,Normal,2025-02-24,0,Shipping Started,2025-02-25 09:30:48,Quality Check → Shipping Started,12.5,24,False
ORD-0163,Shipping Started,2025-02-25 09:30:48,BR,CUST-BR-7179,MAT-10086,991,Normal,2025-02-25,0,Delivered,2025-02-26 15:28:24,Shipping Started → Delivered,29.96,72,False
ORD-0164,Order Created,2025-01-04 11:59:00,US,CUST-US-4113,MAT-10094,242,Normal,2025-01-04,0,Order Approved,2025-01-04 13:54:48,Order Created → Order Approved,1.93,12,False
ORD-0164,Order Approved,2025-01-04 13:54:48,US,CUST-US-4113,MAT-10094,242,Normal,2025-01-04,0,Production Started,2025-01-05 14:12:12,Order Approved → Production Started,24.29,24,True
ORD-0164,Production Started,2025-01-05 14:12:12,US,CUST-US-4113,MAT-10094,242,Normal,2025-01-05,0,Quality Check,2025-01-06 18:11:36,Production Started → Quality Check,27.99,48,False
ORD-0164,Quality Check,2025-01-06 18:11:36,US,CUST-US-4113,MAT-10094,242,Normal,2025-01-06,0,Shipping Started,2025-01-07 01:38:00,Quality Check → Shipping Started,7.44,24,False
ORD-0164,Shipping Started,2025-01-07 01:38:00,US,CUST-US-4113,MAT-10094,242,Normal,2025-01-07,0,Delivered,2025-01-08 14:50:36,Shipping Started → Delivered,37.21,72,False
ORD-0165,Order Created,2025-03-14 14:29:00,US,CUST-US-9743,MAT-10083,92,Normal,2025-03-14,0,Order Approved,2025-03-14 16:59:36,Order Created → Order Approved,2.51,12,False
ORD-0165,Order Approved,2025-03-14 16:59:36,US,CUST-US-9743,MAT-10083,92,Normal,2025-03-14,0,Production Started,2025-03-15 06:39:48,Order Approved → Production Started,13.67,24,False
ORD-0165,Production Started,2025-03-15 06:39:48,US,CUST-US-9743,MAT-10083,92,Normal,2025-03-15,0,Quality Check,2025-03-16 11:28:24,Production Started → Quality Check,28.81,48,False
ORD-0165,Quality Check,2025-03-16 11:28:24,US,CUST-US-9743,MAT-10083,92,Normal,2025-03-16,0,Shipping Started,2025-03-16 20:57:12,Quality Check → Shipping Started,9.48,24,False
ORD-0165,Shipping Started,2025-03-16 20:57:12,US,CUST-US-9743,MAT-10083,92,Normal,2025-03-16,0,Delivered,2025-03-17 19:35:36,Shipping Started → Delivered,22.64,72,False
ORD-0166,Order Created,2025-04-05 13:26:00,BR,CUST-BR-1749,MAT-10072,62,Normal,2025-04-05,0,Order Approved,2025-04-05 17:42:48,Order Created → Order Approved,4.28,12,False
ORD-0166,Order Approved,2025-04-05 17:42:48,BR,CUST-BR-1749,MAT-10072,62,Normal,2025-04-05,0,Production Started,2025-04-10 09:12:48,Order Approved → Production Started,111.5,24,True
ORD-0166,Production Started,2025-04-10 09:12:48,BR,CUST-BR-1749,MAT-10072,62,Normal,2025-04-10,0,Quality Check,2025-04-11 20:18:12,Production Started → Quality Check,35.09,48,False
